country	correct_ratio_per_question_range	gender_bins	international_rank	question	correct_ratio_per_question	correct_ratio_per_question_female	correct_ratio_per_question_male	content_domain	cognitive_domain	topic_area	question_type	question_rank	diff_male_female	label	gender_bins_order	correct_ratio_per_question_range_order
ita	51-60	(0.00538,0.0249]	19	M062111A	0.5793528505392912	0.569078947368421	0.5884057971014492	Number	Applying	Ratio, Proportion and Percent	Free Response	63	0.01932684973302823	Flowers Maria sold - percent tulips	27	17
ita	51-60	(0.00538,0.0249]	19	M052410	0.5828125	0.572289156626506	0.5941558441558441	Data and Chance	Applying	Data Interpretation	Multiple Choice	62	0.02186668752933807	Students that chose History	28	18
ita	51-60	(0.0249,0.0445]	19	M062072	0.576271186440678	0.5572289156626506	0.5962145110410094	Data and Chance	Applying	Data Interpretation	Free Response	65	0.03898559537835877	Graph for Charles' walk or bike to Olympic park	15	19
ita	51-60	(0.0445,0.0641]	19	M052422B	0.5661881977671451	0.543046357615894	0.5876923076923077	Data and Chance	Applying	Chance	Multiple Choice	72	0.0446459500764137	Red color on the spinners	17	20
ita	51-60	(0.0445,0.0641]	19	M062170	0.5439137134052389	0.5210843373493976	0.5678233438485805	Geometry	Reasoning	Geometric Shapes	Free Response	76	0.046739006499182834	Fill in table for number of faces coated with paint	16	21
ita	51-60	(0.0445,0.0641]	19	M062133	0.5277337559429477	0.5032258064516129	0.5514018691588785	Data and Chance	Applying	Chance	Multiple Choice	82	0.0481760627072656	Black and white marbles in a bag with replacement	15	22
ita	51-60	(0.0445,0.0641]	19	M062345A	0.5971107544141252	0.5688622754491018	0.629757785467128	Data and Chance	Applying	Characteristics of Data Sets	Free Response	54	0.06089551001802618	Fishing spots - calculate mean and median	18	23
ita	51-60	(0.0641,0.0837]	19	M062242	0.5685670261941448	0.536144578313253	0.6025236593059937	Algebra	Reasoning	Relationships and Functions	Multiple Choice	71	0.0663790809927407	Relationship a graph of a line in words	13	24
ita	51-60	(0.0641,0.0837]	19	M042203	0.5757575757575758	0.5394736842105263	0.6099071207430341	Geometry	Applying	Geometric Shapes	Multiple Choice	66	0.07043343653250778	What is the value of x	14	25
ita	51-60	(0.0641,0.0837]	19	M042196	0.59375	0.5579937304075235	0.6292834890965732	Data and Chance	Knowing	Data Interpretation	Multiple Choice	58	0.07128975868904963	Speed on the speedometer	15	26
ita	51-60	(0.0641,0.0837]	19	M042302B	0.5264797507788161	0.48717948717948717	0.5636363636363636	Number	Applying	Whole Numbers	Free Response	83	0.07645687645687643	Pay after first year	11	27
ita	51-60	(0.0641,0.0837]	19	M052204	0.54375	0.5044776119402985	0.5868852459016394	Number	Knowing	Whole Numbers	Multiple Choice	77	0.08240763396134088	Which is a prime number	12	28
ita	51-60	(0.0837,0.103]	19	M042302A	0.5965732087227414	0.5512820512820513	0.6393939393939394	Number	Applying	Whole Numbers	Free Response	55	0.08811188811188808	Cost of phone for 1 year	10	29
ita	51-60	(0.0837,0.103]	19	M062154	0.5408320493066255	0.4939759036144578	0.5899053627760252	Number	Applying	Ratio, Proportion and Percent	Free Response	78	0.09592945916156742	Number of eggs Minji needs to bake cookies	9	30
ita	51-60	(0.103,0.123]	19	M062271	0.5084226646248086	0.45425867507886436	0.5595238095238095	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	85	0.10526513444494517	Randy's blue balloons	6	31
ita	51-60	(0.103,0.123]	19	M042114A	0.5734375	0.5172413793103449	0.6292834890965732	Number	Knowing	Ratio, Proportion and Percent	Free Response	67	0.1120421097862283	Complete the table	7	32
ita	51-60	(0.142,0.162]	19	M062142	0.5546995377503852	0.48307692307692307	0.6265432098765432	Number	Applying	Ratio, Proportion and Percent	Free Response	75	0.14346628679962015	Shade 40% of the rectangle	1	33
ita	51-60	(0.182,0.201]	19	M062150	0.595879556259905	0.5032258064516129	0.6853582554517134	Number	Knowing	Fractions, Decimals, and Integers	Free Response	57	0.1821324490001005	Difference between low temperature in City X and Y	3	34
ita	61-70	(-0.112,-0.0925]	19	M042240	0.618380062305296	0.6666666666666666	0.5727272727272728	Algebra	Applying	Expressions and Operations	Multiple Choice	50	-0.09393939393939388	Value of x and y	2	1
ita	61-70	(-0.0925,-0.0729]	19	M052502	0.6985645933014354	0.7450331125827815	0.6553846153846153	Data and Chance	Applying	Data Interpretation	Free Response	25	-0.08964849719816614	Store with lowest price per pair	7	2
ita	61-70	(-0.0925,-0.0729]	19	M052125	0.6075187969924812	0.653125	0.5652173913043478	Number	Reasoning	Whole Numbers	Multiple Choice	51	-0.08790760869565217	Multiples of 3	4	3
ita	61-70	(-0.0925,-0.0729]	19	M052042	0.6539074960127592	0.6986754966887417	0.6123076923076923	Geometry	Applying	Geometric Shapes	Free Response	37	-0.0863678043810494	Length of the side of the triangle	5	4
ita	61-70	(-0.0925,-0.0729]	19	M062171	0.6600306278713629	0.7003154574132492	0.6220238095238095	Geometry	Knowing	Location and Movement	Multiple Choice	35	-0.07829164788943965	Shaded square reflected over the line XY	6	5
ita	61-70	(-0.0729,-0.0533]	19	M052215	0.671875	0.7044776119402985	0.6360655737704918	Number	Knowing	Fractions, Decimals, and Integers	Free Response	31	-0.06841203816980668	Fraction of diagram shaded	8	6
ita	61-70	(-0.0533,-0.0338]	19	M062250A	0.6517719568567026	0.6746987951807228	0.6277602523659306	Geometry	Applying	Geometric Measurement	Free Response	39	-0.04693854281479226	Julia's hexagon box - decorated strip	8	7
ita	61-70	(-0.0533,-0.0338]	19	M062208	0.6456086286594761	0.6677631578947368	0.6260869565217392	Number	Knowing	Whole Numbers	Free Response	42	-0.04167620137299766	T or F for n (DERIVED)	7	8
ita	61-70	(-0.0533,-0.0338]	19	M052413	0.6331738437001595	0.652317880794702	0.6153846153846154	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	45	-0.03693326541008657	Solve given numeric expression	6	9
ita	61-70	(-0.0338,-0.0142]	19	M062284	0.6773675762439807	0.6916167664670658	0.6608996539792388	Geometry	Knowing	Geometric Shapes	Multiple Choice	29	-0.030717112487827047	Choose the pair of congruent quadrilaterals	22	10
ita	61-70	(-0.0338,-0.0142]	19	M062005	0.6286594761171033	0.6430769230769231	0.6141975308641975	Number	Knowing	Whole Numbers	Multiple Choice	48	-0.02887939221272562	832 divided by 16 is equal to	20	11
ita	61-70	(-0.0338,-0.0142]	19	M042100	0.6339563862928349	0.6442307692307693	0.6242424242424243	Algebra	Knowing	Expressions and Operations	Multiple Choice	44	-0.019988344988345008	Pair of numbers that satisfy eqn	21	12
ita	61-70	(-0.0142,0.00538]	19	M042255	0.69377990430622	0.7006578947368421	0.6873065015479877	Data and Chance	Applying	Data Interpretation	Multiple Choice	27	-0.013351393188854477	Representing data on a pie chart	28	13
ita	61-70	(-0.0142,0.00538]	19	M052082	0.6015037593984962	0.60625	0.5971014492753624	Geometry	Applying	Geometric Shapes	Multiple Choice	53	-0.009148550724637605	Value of angle x outside triangle	25	14
ita	61-70	(-0.0142,0.00538]	19	M042271	0.6526479750778816	0.6506410256410257	0.6545454545454545	Geometry	Applying	Geometric Shapes	Multiple Choice	38	0.0039044289044288805	How many cubes were left	27	15
ita	61-70	(-0.0142,0.00538]	19	M062076	0.6462480857580398	0.6435331230283912	0.6488095238095238	Algebra	Applying	Expressions and Operations	Multiple Choice	41	0.005276400781132673	Room divided into classroom M and laboratory L	26	16
ita	61-70	(0.00538,0.0249]	19	M062123A	0.6291600633914421	0.6258064516129033	0.632398753894081	Data and Chance	Knowing	Characteristics of Data Sets	Multiple Choice	47	0.006592302281177687	Relay race - mean time of runners	30	17
ita	61-70	(0.00538,0.0249]	19	M052057	0.6328125	0.6295180722891566	0.6363636363636364	Geometry	Reasoning	Geometric Shapes	Multiple Choice	46	0.006845564074479782	Figure that can be folded as box	31	18
ita	61-70	(0.00538,0.0249]	19	M042159	0.6355140186915887	0.6314102564102564	0.6393939393939394	Data and Chance	Applying	Data Interpretation	Free Response	43	0.007983682983683016	Complete the bar chart	32	19
ita	61-70	(0.00538,0.0249]	19	M052017	0.6267942583732058	0.6225165562913907	0.6307692307692307	Number	Knowing	Whole Numbers	Multiple Choice	49	0.00825267447784006	Equivalent numeric expression	29	20
ita	61-70	(0.0249,0.0445]	19	M042183	0.6953748006379585	0.6776315789473685	0.7120743034055728	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	26	0.03444272445820429	Find the number	16	21
ita	61-70	(0.0445,0.0641]	19	M042052	0.6853582554517134	0.657051282051282	0.7121212121212122	Number	Knowing	Ratio, Proportion and Percent	Multiple Choice	28	0.055069930069930106	Ratio equivalent to 1:4	20	22
ita	61-70	(0.0445,0.0641]	19	M042049	0.6495327102803738	0.6185897435897436	0.6787878787878788	Algebra	Knowing	Expressions and Operations	Multiple Choice	40	0.060198135198135216	What is value of 3x+3y	19	23
ita	61-70	(0.0641,0.0837]	19	M052422A	0.6698564593301436	0.6357615894039735	0.7015384615384616	Data and Chance	Applying	Chance	Multiple Choice	32	0.06577687213448802	Blue color on the spinners	18	24
ita	61-70	(0.0641,0.0837]	19	M052407	0.6028708133971292	0.5662251655629139	0.6369230769230769	Geometry	Applying	Geometric Shapes	Multiple Choice	52	0.07069791136016301	What is the value of angle a	16	25
ita	61-70	(0.0641,0.0837]	19	M062132A	0.6656394453004623	0.6246153846153846	0.7067901234567902	Data and Chance	Knowing	Chance	Free Response	33	0.08217473884140558	Mobile phone factory - number faulty in a batch	17	26
ita	61-70	(0.103,0.123]	19	M062296	0.664624808575804	0.6056782334384858	0.7202380952380952	Data and Chance	Reasoning	Chance	Free Response	34	0.11455986179960942	Draw a spinner given chance of outcomes	8	27
ita	61-70	(0.123,0.142]	19	M042224	0.6539074960127592	0.5888157894736842	0.7151702786377709	Data and Chance	Knowing	Data Interpretation	Free Response	36	0.12635448916408676	Estimate the temperature	4	28
ita	61-70	(0.123,0.142]	19	M052134	0.6762360446570973	0.6059602649006622	0.7415384615384616	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	30	0.13557819663779935	How much hotter is city A than B	5	29
ita	81-90	(-0.0729,-0.0533]	19	M062208A	0.8983050847457628	0.9276315789473685	0.8724637681159421	Number	Knowing	Whole Numbers	Multiple Choice	1	-0.05516781083142641	T or F for n - addition	9	1
ita	81-90	(-0.0338,-0.0142]	19	M042015	0.878125	0.8871473354231975	0.8691588785046729	Number	Knowing	Whole Numbers	Multiple Choice	2	-0.017988456918524576	What is the value of cube of 3	24	2
ita	81-90	(-0.0338,-0.0142]	19	M062208B	0.8243451463790447	0.8322368421052632	0.8173913043478261	Number	Knowing	Whole Numbers	Multiple Choice	5	-0.014845537757437022	T or F for n - subtraction	23	3
ita	81-90	(-0.0142,0.00538]	19	M052419B	0.80625	0.808955223880597	0.8032786885245902	Data and Chance	Knowing	Data Interpretation	Multiple Choice	6	-0.005676535356006873	Difference in percentages	32	4
ita	81-90	(-0.0142,0.00538]	19	M052426	0.8006379585326954	0.7980132450331126	0.803076923076923	Data and Chance	Knowing	Data Interpretation	Multiple Choice	8	0.005063678043810471	Number of goals of 4 soccer teams	31	5
ita	81-90	(0.00538,0.0249]	19	M052505	0.8596491228070176	0.8509933774834437	0.8676923076923077	Data and Chance	Knowing	Data Interpretation	Multiple Choice	3	0.016698930208863927	Pizzas sold by a shop	35	6
ita	81-90	(0.0837,0.103]	19	M062329	0.8378812199036918	0.7934131736526946	0.889273356401384	Number	Knowing	Whole Numbers	Multiple Choice	4	0.09586018274868946	Two million, fifty thousand, three hundred seven	11	7
ita	81-90	(0.123,0.142]	19	M042194	0.8015625	0.7335423197492164	0.8691588785046729	Number	Knowing	Ratio, Proportion and Percent	Free Response	7	0.13561655875545653	Present of games the team lose	6	8
ita	0-10	(-0.0338,-0.0142]	19	M062254	0.05546995377503852	0.06461538461538462	0.046296296296296294	Data and Chance	Reasoning	Characteristics of Data Sets	Free Response	211	-0.018319088319088322	Characteristics of test scores from dot plots	1	1
ita	0-10	(-0.0338,-0.0142]	19	M042080B	0.0733652312599681	0.08223684210526316	0.06501547987616099	Algebra	Knowing	Expressions and Operations	Free Response	209	-0.017221362229102172	What is a-b	2	2
ita	0-10	(-0.0142,0.00538]	19	M052146B	0.05714285714285714	0.0625	0.05217391304347826	Algebra	Reasoning	Relationships and Functions	Free Response	210	-0.010326086956521742	Rule for number of matches	2	3
ita	0-10	(-0.0142,0.00538]	19	M042302C	0.08255451713395638	0.08653846153846154	0.07878787878787878	Number	Reasoning	Whole Numbers	Free Response	207	-0.007750582750582755	Which plan is less expensive	3	4
ita	0-10	(-0.0142,0.00538]	19	M052105	0.023923444976076555	0.026490066225165563	0.021538461538461538	Algebra	Applying	Relationships and Functions	Free Response	214	-0.004951604686704025	Which slope has a greater value	1	5
ita	0-10	(0.00538,0.0249]	19	M052121B	0.019138755980861243	0.013245033112582781	0.024615384615384615	Algebra	Reasoning	Relationships and Functions	Free Response	215	0.011370351502801834	Area of the nth square	1	6
ita	0-10	(0.00538,0.0249]	19	M052087	0.0328125	0.023880597014925373	0.04262295081967213	Algebra	Applying	Equations and Inequalities	Free Response	213	0.018742353804746755	Solve for simultaneous equations	2	7
ita	0-10	(0.0249,0.0445]	19	M042093	0.08255451713395638	0.0641025641025641	0.1	Algebra	Applying	Expressions and Operations	Free Response	208	0.03589743589743591	Temperature at mountain top	1	8
ita	0-10	(0.0445,0.0641]	19	M062237	0.05238828967642527	0.02631578947368421	0.07536231884057971	Algebra	Applying	Equations and Inequalities	Free Response	212	0.049046529366895505	Solve system of equations for x and y	1	9
ita	71-80	(-0.0925,-0.0729]	19	M042120	0.7240829346092504	0.7664473684210527	0.6842105263157895	Geometry	Knowing	Geometric Shapes	Multiple Choice	19	-0.08223684210526316	Statement about Lines L and M	8	1
ita	71-80	(-0.0533,-0.0338]	19	M062223	0.7550077041602465	0.7815384615384615	0.7283950617283951	Algebra	Applying	Expressions and Operations	Multiple Choice	14	-0.05314339981006644	Expression for perimeter of a pentagon	14	2
ita	71-80	(-0.0533,-0.0338]	19	M062202	0.7226502311248074	0.75	0.6985507246376812	Geometry	Reasoning	Geometric Shapes	Multiple Choice	20	-0.0514492753623188	Liza's net of cube - face opposite face Q	10	3
ita	71-80	(-0.0533,-0.0338]	19	M062208C	0.7827426810477658	0.8092105263157895	0.7594202898550725	Number	Knowing	Whole Numbers	Multiple Choice	10	-0.04979023646071701	T or F for n - multiplication	15	4
ita	71-80	(-0.0533,-0.0338]	19	M042158	0.73125	0.7554858934169278	0.7071651090342679	Data and Chance	Knowing	Data Interpretation	Multiple Choice	16	-0.048320784382659965	Difference in high and low temp	12	5
ita	71-80	(-0.0533,-0.0338]	19	M052103	0.7125	0.7349397590361446	0.6883116883116883	Algebra	Knowing	Expressions and Operations	Multiple Choice	22	-0.046628070724456294	Value of y when x = 25	9	6
ita	71-80	(-0.0533,-0.0338]	19	M052072	0.7263157894736842	0.75	0.7043478260869566	Algebra	Knowing	Expressions and Operations	Multiple Choice	17	-0.04565217391304344	Expression with exponents of y	11	7
ita	71-80	(-0.0533,-0.0338]	19	M062194	0.7519142419601837	0.7697160883280757	0.7351190476190477	Geometry	Reasoning	Geometric Measurement	Multiple Choice	15	-0.034597040709028026	Number of cubes in solid figure	13	8
ita	71-80	(-0.0142,0.00538]	19	M052067	0.70625	0.7104477611940299	0.7016393442622951	Algebra	Knowing	Expressions and Operations	Multiple Choice	23	-0.00880841693173473	Value of given expression	29	9
ita	71-80	(-0.0142,0.00538]	19	M062208D	0.765793528505393	0.7697368421052632	0.7623188405797101	Number	Knowing	Whole Numbers	Multiple Choice	11	-0.007418001525553053	T or F for n - division	30	10
ita	71-80	(0.00538,0.0249]	19	M062335	0.7258320126782885	0.7225806451612903	0.7289719626168224	Number	Knowing	Ratio, Proportion and Percent	Multiple Choice	18	0.0063913174555321195	Select equivalent ratio to 3:2	33	11
ita	71-80	(0.00538,0.0249]	19	M042182	0.7959501557632399	0.7852564102564102	0.806060606060606	Number	Applying	Fractions, Decimals, and Integers	Multiple Choice	9	0.02080419580419579	How far did john jump	34	12
ita	71-80	(0.0445,0.0641]	19	M052058A	0.7218045112781954	0.69375	0.7478260869565218	Number	Applying	Whole Numbers	Free Response	21	0.054076086956521774	Time when Pat finishes last lap	22	13
ita	71-80	(0.0445,0.0641]	19	M052161	0.7593984962406015	0.73125	0.7855072463768116	Data and Chance	Applying	Chance	Multiple Choice	12	0.05425724637681162	Number of balls in a bag	23	14
ita	71-80	(0.0445,0.0641]	19	M052419A	0.703125	0.6746268656716418	0.7344262295081967	Data and Chance	Knowing	Data Interpretation	Multiple Choice	24	0.05979936383655493	Girls playing video games	21	15
ita	71-80	(0.103,0.123]	19	M052364	0.759375	0.7074626865671642	0.8163934426229508	Number	Applying	Whole Numbers	Free Response	13	0.10893075605578662	Answer to Robert's problem	9	16
bhr	0-10	(-0.0729,-0.0533]	20	M042080B	0.08062234794908062	0.11212121212121212	0.05305039787798409	Algebra	Knowing	Expressions and Operations	Free Response	205	-0.059070814243228034	What is a-b	1	1
bhr	0-10	(-0.0533,-0.0338]	20	M062286	0.076163610719323	0.09705882352941177	0.056910569105691054	Geometry	Applying	Geometric Measurement	Free Response	208	-0.04014825442372071	Show Kerry how to find area of an irregular shape	1	2
